Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
12775,12776,Synset('bathe.v.01'),6,bathe daily,Synset('shower.v.03'),7,shower daily,1
12778,12779,Synset('reline.v.01'),3,reline the glove,Synset('line.v.02'),2,line the gloves,0
12779,12780,Synset('transact.v.01'),3,transact with foreign governments,Synset('push.v.08'),5,push with foreign government,1
12790,12791,Synset('stiffen.v.02'),2,Stiffen the cream by adding gelatine,Synset('starch.v.01'),3,starch the cream by adding gelatine,1
12791,12792,Synset('recapture.v.02'),5,recapture the essence of spring,Synset('capture.v.01'),4,capture the essence of Spring,0
12792,12793,Synset('remove.v.01'),1,remove a threat,Synset('seed.v.08'),2,seed a threat,1
12795,12796,Synset('convulse.v.01'),3,she tried to convulse up the disappointed child when he failed to win the spelling bee,Synset('cheer.v.03'),1,She tried to cheer up the disappointed child when he failed to win the spelling bee,0
12797,12798,Synset('spot.v.06'),3,spot the areas that one should clearly identify,Synset('harlequin.v.01'),5,harlequin the area that one should clearly identify,1
12799,12800,Synset('start.v.08'),1,We simply could not start the engine,Synset('crank.v.02'),2,we simply could not crank the engine,1
12807,12808,Synset('form.v.02'),2,This wall forms the background of the stage setting,Synset('add.v.06'),3,this wall add the background of the stage setting,1
12808,12809,Synset('retreat.v.02'),2,The Pope retreats to Castelgondolfo every summer,Synset('cocoon.v.01'),3,the pope cocoon to castelgondolfo every summer,1
12809,12810,Synset('bunk.v.02'),5,the inn keeper could bunk all the new arrival,Synset('bed.v.01'),4,The inn keeper could bed all the new arrivals,0
12812,12813,Synset('launch.v.02'),3,launch the space shuttle,Synset('float.v.06'),4,float the space shuttle,1
12813,12814,Synset('assume.v.02'),3,When will the new President assume office?,Synset('resume.v.03'),4,when will the new president resume office ?,1
12815,12816,Synset('ice.v.02'),3,ice the leftover food,Synset('freeze.v.04'),2,Freeze the leftover food,0
12816,12817,Synset('bridle.v.02'),8,bridle horses,Synset('snaffle.v.02'),9,snaffle horse,1
12819,12820,Synset('fudge.v.01'),8,Fudge the figures,Synset('juggle.v.02'),9,juggle the figure,1
12831,12832,Synset('foment.v.02'),7,the child should foment every day,Synset('bathe.v.03'),6,The child should bathe every day,0
12832,12833,Synset('excise.v.03'),5,excise the extra text,Synset('cut_out.v.01'),4,Cut out the extra text,0
12835,12836,Synset('stunt.v.01'),3,You will stunt your growth by building all these muscles,Synset('dwarf.v.02'),4,you will dwarf your growth by building all these muscle,1
12842,12843,Synset('invade.v.04'),4,the territory of two married people invade a lot,Synset('interpenetrate.v.01'),3,The territories of two married people interpenetrate a lot,0
12844,12845,Synset('expose.v.01'),4,Expose your students to art,Synset('ventilate.v.02'),5,ventilate your student to art,1
12845,12846,Synset('wash_out.v.02'),4,"wash out the towel , please !",Synset('wash.v.03'),3,"Wash the towels, please!",0
12852,12853,Synset('gin.v.02'),4,the men gin fox,Synset('trap.v.02'),3,The men trap foxes,0
12853,12854,Synset('decommission.v.01'),3,decommission the defective auto tire,Synset('recall.v.07'),2,recall the defective auto tires,0
12854,12855,Synset('refer.v.03'),5,how would you refer these pottery shard -- are they prehistoric ?,Synset('classify.v.01'),4,How would you classify these pottery shards--are they prehistoric?,0
12856,12857,Synset('erase.v.02'),3,Please erase the formula on the blackboard--it is wrong!,Synset('scratch_out.v.01'),4,please scratch out the formula on the blackboard -- it is wrong !,1
12858,12859,Synset('bind.v.07'),2,bind the books in leather,Synset('rebind.v.01'),3,rebind the book in leather,1
12862,12863,Synset('give.v.08'),1,What will you give her for her birthday?,Synset('grant.v.07'),2,what will you grant her for her birthday ?,1
12865,12866,Synset('keep_step.v.01'),2,he could not keep step and dropped out of the race,Synset('keep_up.v.01'),1,He could not keep up and dropped out of the race,0
12866,12867,Synset('copy.v.04'),2,copy that drawing,Synset('back_up.v.04'),3,back up that drawing,1
12870,12871,Synset('hold.v.02'),1,"Hold this bowl for a moment, please",Synset('cuddle.v.02'),5,"cuddle this bowl for a moment , please",1
12875,12876,Synset('matter_to.v.01'),2,This matters to me!,Synset('grab.v.06'),4,this grab me !,1
12876,12877,Synset('slack.v.02'),2,he slack his child,Synset('neglect.v.03'),1,he neglects his children,0
12879,12880,Synset('vet.v.02'),3,please vet your father 's will carefully,Synset('inspect.v.01'),2,Please inspect your father's will carefully,0
12884,12885,Synset('lay_waste_to.v.01'),2,The enemy lay waste to the countryside after the invasion,Synset('ruin.v.04'),3,the enemy ruin the countryside after the invasion,1
12892,12893,Synset('scarify.v.02'),7,scarify the clay before firing it,Synset('score.v.02'),6,score the clay before firing it,0
12894,12895,Synset('transfer.v.04'),2,transfer the packet from his trouser pockets to a pocket in his jacket,Synset('remove.v.05'),3,remove the packet from his trouser pocket to a pocket in his jacket,1
12897,12898,Synset('live_it_up.v.01'),2,he live it up in his granddaughter,Synset('delight.v.02'),1,he delights in his granddaughter,0
12899,12900,Synset('knead.v.01'),4,knead dough,Synset('proof.v.02'),5,proof dough,1
12900,12901,Synset('savor.v.03'),3,can you savor the garlic ?,Synset('taste.v.02'),2,Can you taste the garlic?,0
12906,12907,Synset('bat.v.02'),4,the tv announcer never seems to bat,Synset('blink.v.01'),3,The TV announcer never seems to blink,0
12918,12919,Synset('pant.v.01'),4,pant when you lift the weight,Synset('exhale.v.01'),2,Exhale when you lift the weight,0
12919,12920,Synset('pack.v.10'),3,pack the window,Synset('seal.v.01'),2,seal the windows,0
12925,12926,Synset('mow.v.01'),4,mow the grass,Synset('scythe.v.01'),5,scythe the grass,1
12928,12929,Synset('turn.v.10'),2,turn a page of a book,Synset('evert.v.01'),3,evert a page of a book,1
12930,12931,Synset('combust.v.04'),4,combust pity,Synset('arouse.v.01'),2,arouse pity,0
12932,12933,Synset('reship.v.01'),4,reship the cargo in the hold of the vessel,Synset('ship.v.05'),3,ship the cargo in the hold of the vessel,0
12934,12935,Synset('re-afforest.v.01'),5,re-afforest the mountain,Synset('afforest.v.01'),4,afforest the mountains,0
12942,12943,Synset('squeegee.v.01'),4,squeegee my hand,Synset('rub.v.01'),2,rub my hands,0
12953,12954,Synset('follow.v.04'),2,follow the road,Synset('ascend.v.05'),3,ascend the road,1
12957,12958,Synset('match.v.05'),3,Match my sweater,Synset('offset.v.01'),5,offset my sweater,1
12962,12963,Synset('deposit.v.02'),3,She deposits her paycheck every month,Synset('redeposit.v.01'),4,she redeposit her paycheck every month,1
12963,12964,Synset('call.v.11'),5,let 's call the exam,Synset('postpone.v.01'),4,let's postpone the exam,0
12964,12965,Synset('seed.v.01'),3,seed the bean all over the table,Synset('spill.v.03'),2,spill the beans all over the table,0
12966,12967,Synset('hydrate.v.03'),5,hydrate your skin,Synset('air-slake.v.01'),7,air-slake your skin,1
12967,12968,Synset('airlift.v.01'),4,we airlift flower from the caribbean to north america,Synset('fly.v.04'),3,We fly flowers from the Caribbean to North America,0
12970,12971,Synset('nolle_pros.v.01'),3,nolle pros a lawsuit,Synset('drop.v.07'),2,drop a lawsuit,0
12972,12973,Synset('decay.v.03'),2,The body started to decay and needed to be cremated,Synset('curdle.v.02'),4,the body started to curdle and needed to be cremated,1
12974,12975,Synset('reinstall.v.01'),4,reinstall the washer and dryer,Synset('install.v.01'),3,install the washer and dryer,0
12977,12978,Synset('dress.v.16'),5,dress my hair for the wedding,Synset('perm.v.01'),7,perm my hair for the wedding,1
12981,12982,Synset('call.v.26'),10,we call the ban on abortion,Synset('oppose.v.01'),7,We oppose the ban on abortion,0
12982,12983,Synset('shorten.v.03'),2,shorten the skirt,Synset('cut.v.32'),3,cut the skirt,1
12984,12985,Synset('beg.v.01'),8,I beg you to stop!,Synset('besiege.v.03'),10,i besiege you to stop !,1
12985,12986,Synset('commingle.v.01'),4,commingle the nut and raisin together,Synset('blend.v.01'),3,blend the nuts and raisins together,0
12986,12987,Synset('violate.v.03'),3,do n't violate my cd !,Synset('touch.v.11'),2,Don't touch my CDs!,0
12990,12991,Synset('align.v.01'),3,align the car with the curb,Synset('true.v.01'),4,true the car with the curb,1
12992,12993,Synset('rough-sand.v.01'),5,rough-sand the wooden surface,Synset('sandpaper.v.01'),4,sandpaper the wooden surface,0
12994,12995,Synset('diverge.v.01'),2,The two paths diverge here,Synset('arborize.v.01'),4,the two path arborize here,1
13001,13002,Synset('disinfect.v.01'),3,disinfect a wound,Synset('chlorinate.v.02'),4,chlorinate a wound,1
13003,13004,Synset('reload.v.02'),4,reload a car,Synset('load.v.01'),3,load a car,0
13007,13008,Synset('vamp.v.02'),4,vamp the skirt,Synset('patch.v.01'),3,patch the skirt,0
13016,13017,Synset('stamp.v.04'),4,stamp the seal here,Synset('affix.v.01'),3,affix the seal here,0
13017,13018,Synset('caramelize.v.01'),3,the substance caramelize to an acid,Synset('convert.v.11'),2,The substance converts to an acid,0
13018,13019,Synset('structure.v.01'),5,I need to structure my days,Synset('restructure.v.01'),6,i need to restructure my day,1
13020,13021,Synset('structure.v.01'),5,I need to structure my days,Synset('restructure.v.01'),6,i need to restructure my day,1
13021,13022,Synset('rap.v.01'),3,rap him on the knuckles,Synset('knock.v.02'),4,knock him on the knuckle,1
13022,13023,Synset('phase.v.02'),4,let 's phase our effort,Synset('synchronize.v.01'),3,Let's synchronize our efforts,0
13025,13026,Synset('synchronize.v.01'),3,Let's synchronize our efforts,Synset('phase.v.02'),4,let 's phase our effort,1
13026,13027,Synset('overshoot.v.02'),4,he overshoot to be in graduate school next year,Synset('plan.v.01'),2,He plans to be in graduate school next year,0
13027,13028,Synset('accept.v.01'),3,I cannot accept the dogma of this church,Synset('resign.v.04'),4,i can not resign the dogma of this church,1
13030,13031,Synset('meet.v.05'),3,Does this paper meet the requirements for the degree?,Synset('coordinate.v.03'),4,doe this paper coordinate the requirement for the degree ?,1
13033,13034,Synset('overexert.v.01'),3,overexert oneself,Synset('exert.v.03'),2,exert oneself,0
13041,13042,Synset('parade.v.01'),4,he parade the horse up the mountain,Synset('walk.v.09'),3,He walks the horse up the mountain,0
13044,13045,Synset('savor.v.03'),3,can you savor the garlic ?,Synset('taste.v.02'),2,Can you taste the garlic?,0
13045,13046,Synset('stretch.v.02'),4,Stretch your legs!,Synset('crane.v.01'),5,crane your leg !,1
13046,13047,Synset('neglect.v.03'),1,he neglects his children,Synset('slack.v.02'),2,he slack his child,1
13057,13058,Synset('stew.v.03'),4,Stew the vegetables in wine,Synset('jug.v.02'),5,jug the vegetable in wine,1
13058,13059,Synset('resume.v.03'),4,when will the new president resume office ?,Synset('assume.v.02'),3,When will the new President assume office?,0
13061,13062,Synset('cocoon.v.01'),3,the pope cocoon to castelgondolfo every summer,Synset('retreat.v.02'),2,The Pope retreats to Castelgondolfo every summer,0
13063,13064,Synset('breast.v.01'),2,the line breast at this point,Synset('converge.v.01'),1,The lines converge at this point,0
13064,13065,Synset('roller_skate.v.01'),4,the dutch often roller skate along the canal in winter,Synset('skate.v.01'),3,The Dutch often skate along the canals in winter,0
13066,13067,Synset('vary.v.03'),2,Prices vary,Synset('drift.v.04'),3,price drift,1
13068,13069,Synset('piece.v.03'),6,piece the wire,Synset('splice.v.04'),5,Splice the wires,0
13071,13072,Synset('abandon.v.02'),1,Abandon your life to God,Synset('foreswear.v.02'),2,foreswear your life to god,1
13074,13075,Synset('surround.v.01'),2,The forest surrounds my property,Synset('enshrine.v.01'),4,the forest enshrine my property,1
13077,13078,Synset('unsheathe.v.01'),3,unsheathe a weapon,Synset('draw.v.05'),2,draw a weapon,0
13078,13079,Synset('overhaul.v.02'),4,You should overhaul your car engine,Synset('retrofit.v.03'),5,you should retrofit your car engine,1
13081,13082,Synset('loosen.v.06'),2,loosen the soil,Synset('ruffle.v.07'),3,ruffle the soil,1
13086,13087,Synset('conserve.v.04'),5,"conserve me dinner , please",Synset('cook.v.02'),3,"Cook me dinner, please",0
13087,13088,Synset('recall.v.07'),2,recall the defective auto tires,Synset('decommission.v.01'),3,decommission the defective auto tire,1
13091,13092,Synset('whisk.v.04'),4,whisk the egg white,Synset('beat.v.10'),3,beat the egg whites,0
13093,13094,Synset('allow.v.09'),7,allow your daily fat intake,Synset('reduce.v.01'),3,reduce your daily fat intake,0
13095,13096,Synset('wash.v.06'),4,the law wash !,Synset('stand.v.08'),3,The law stands!,0
13101,13102,Synset('agree.v.06'),3,this time agree me,Synset('suit.v.02'),2,This time suits me,0
13106,13107,Synset('toss.v.06'),3,"toss those box into the corner , please",Synset('move.v.02'),1,"Move those boxes into the corner, please",0
13110,13111,Synset('puddle.v.01'),4,can we puddle across the river to the other side ?,Synset('wade.v.01'),3,Can we wade across the river to the other side?,0
13111,13112,Synset('understand.v.01'),1,She did not understand her husband,Synset('mythicize.v.01'),3,she did not mythicize her husband,1
13114,13115,Synset('marinade.v.01'),6,marinade the bandage with disinfectant,Synset('soak.v.08'),4,soak the bandage with disinfectant,0
13115,13116,Synset('grill.v.02'),8,grill your teacher about trigonometry,Synset('ask.v.05'),5,Ask your teacher about trigonometry,0
13119,13120,Synset('cast.v.02'),4,cast one 's name,Synset('give.v.04'),3,Give one's name,0
13121,13122,Synset('humble.v.01'),2,This experience will humble him,Synset('efface.v.02'),3,this experience will efface him,1
13131,13132,Synset('waterproof.v.01'),3,waterproof the window,Synset('seal.v.01'),2,seal the windows,0
13132,13133,Synset('approximate.v.01'),4,Her results approximate my own,Synset('border_on.v.01'),5,her result border on my own,1
13135,13136,Synset('reflate.v.03'),6,reflate a balloon,Synset('inflate.v.02'),5,inflate a balloons,0
13138,13139,Synset('produce.v.02'),1,We produce more cars than we can sell,Synset('etch.v.01'),4,we etch more car than we can sell,1
13141,13142,Synset('silverplate.v.01'),4,silverplate the cake with chocolate,Synset('coat.v.01'),2,coat the cake with chocolate,0
13147,13148,Synset('roll_up.v.01'),3,Roll up the cloth,Synset('coal.v.03'),5,coal the cloth,1
13149,13150,Synset('deliver.v.09'),2,deliver an attack,Synset('land.v.05'),3,land an attack,1
13151,13152,Synset('weld.v.01'),3,weld metal,Synset('spotweld.v.01'),4,spotweld metal,1
13153,13154,Synset('cocoon.v.01'),3,the pope cocoon to castelgondolfo every summer,Synset('retreat.v.02'),2,The Pope retreats to Castelgondolfo every summer,0
13156,13157,Synset('match.v.05'),3,Match my sweater,Synset('balance.v.01'),4,balance my sweater,1
13159,13160,Synset('enclose.v.03'),3,the forest enclose my property,Synset('surround.v.01'),2,The forest surrounds my property,0
13160,13161,Synset('foil.v.01'),3,the student foil considerably in their artistic ability,Synset('contrast.v.02'),2,the students contrast considerably in their artistic abilities,0
13168,13169,Synset('draw.v.05'),2,draw a weapon,Synset('unsheathe.v.01'),3,unsheathe a weapon,1
13169,13170,Synset('smile.v.02'),9,smile them that you will be late,Synset('tell.v.02'),5,Tell them that you will be late,0
13172,13173,Synset('overstuff.v.01'),5,overstuff book into the suitcase,Synset('cram.v.02'),3,cram books into the suitcase,0
13181,13182,Synset('semi-automatize.v.01'),3,semi-automatize the production,Synset('automatize.v.02'),2,automatize the production,0
13184,13185,Synset('hold.v.02'),1,"Hold this bowl for a moment, please",Synset('cuddle.v.01'),3,"cuddle this bowl for a moment , please",1
13187,13188,Synset('graze.v.04'),3,graze the skin,Synset('shave.v.06'),4,shave the skin,1
13189,13190,Synset('addle.v.02'),4,the meat must be eaten before it addle,Synset('spoil.v.02'),3,the meat must be eaten before it spoils,0
13192,13193,Synset('walk.v.09'),3,He walks the horse up the mountain,Synset('parade.v.01'),4,he parade the horse up the mountain,1
13194,13195,Synset('leverage.v.01'),6,leverage your diet,Synset('supplement.v.01'),5,supplement your diet,0
13197,13198,Synset('distinguish.v.01'),3,We distinguish several kinds of maple,Synset('segregate.v.01'),5,we segregate several kind of maple,1
13200,13201,Synset('get_off.v.06'),3,i get off cooking,Synset('love.v.02'),2,I love cooking,0
13201,13202,Synset('systematize.v.01'),5,systematize our scientific knowledge,Synset('digest.v.05'),6,digest our scientific knowledge,1
13205,13206,Synset('ring.v.03'),2,Ring the bells,Synset('toll.v.01'),3,toll the bell,1
13211,13212,Synset('charge.v.24'),4,I need to charge my car battery,Synset('recharge.v.02'),5,i need to recharge my car battery,1
13218,13219,Synset('corrugate.v.01'),4,corrugate up the newspaper,Synset('fold.v.01'),3,fold up the newspaper,0
13220,13221,Synset('bolt.v.07'),4,bolt the cloth,Synset('roll_up.v.01'),3,Roll up the cloth,0
13221,13222,Synset('carry.v.04'),4,The painting of Mary carries motherly love,Synset('scale.v.07'),6,the painting of mary scale motherly love,1
13225,13226,Synset('assume.v.02'),3,When will the new President assume office?,Synset('resume.v.03'),4,when will the new president resume office ?,1
13234,13235,Synset('secrete.v.01'),4,secrete digestive juices,Synset('water.v.03'),5,water digestive juice,1
13236,13237,Synset('listen.v.02'),3,Listen to your father,Synset('incline.v.02'),4,incline to your father,1
13239,13240,Synset('decree.v.01'),4,The King only can decree,Synset('destine.v.01'),6,the king only can destine,1
13242,13243,Synset('wind.v.02'),2,The road winds around the lake,Synset('spiral.v.02'),3,the road spiral around the lake,1
13243,13244,Synset('field.v.03'),4,she did n't want to field,Synset('answer.v.01'),3,She didn't want to answer,0
13245,13246,Synset('stunt.v.01'),3,You will stunt your growth by building all these muscles,Synset('dwarf.v.02'),4,you will dwarf your growth by building all these muscle,1
13251,13252,Synset('curl.v.04'),4,curl one 's head,Synset('twist.v.03'),3,twist one's head,0
13256,13257,Synset('assonate.v.01'),4,hat and cat assonate,Synset('rhyme.v.02'),3,hat and cat rhyme,0
13259,13260,Synset('shuffle.v.01'),3,"shuffle , do n't run !",Synset('walk.v.01'),2,"Walk, don't run!",0
13263,13264,Synset('dislike.v.01'),1,I really dislike this salesman,Synset('look_down_on.v.01'),4,i really look down on this salesman,1
13264,13265,Synset('enter.v.02'),1,enter a race,Synset('jump.v.06'),2,jump a race,1
13266,13267,Synset('take.v.24'),3,these aspect of civilization do not find expression or take an interpretation,Synset('receive.v.02'),2,These aspects of civilization do not find expression or receive an interpretation,0
13268,13269,Synset('slick.v.02'),6,slick your hair before dinner,Synset('comb.v.03'),5,comb your hair before dinner,0
13269,13270,Synset('enable.v.01'),2,This skill will enable you to find a job on Wall Street,Synset('cover.v.16'),4,this skill will cover you to find a job on wall street,1
13274,13275,Synset('school.v.01'),4,we must school our youngster better,Synset('educate.v.01'),3,We must educate our youngsters better,0
13286,13287,Synset('produce.v.01'),2,The tree would not produce fruit,Synset('whelp.v.01'),4,the tree would not whelp fruit,1
13287,13288,Synset('set_forth.v.01'),8,set forth one's reasons,Synset('represent.v.12'),10,represent one 's reason,1
13291,13292,Synset('bat.v.02'),4,the tv announcer never seems to bat,Synset('blink.v.01'),3,The TV announcer never seems to blink,0
13293,13294,Synset('stifle.v.02'),7,stifle a nascent uprising,Synset('suppress.v.01'),6,suppress a nascent uprising,0
13295,13296,Synset('chop.v.01'),4,Chop wood,Synset('hash.v.01'),5,hash wood,1
13298,13299,Synset('boil.v.02'),2,boil potatoes,Synset('overboil.v.02'),3,overboil potato,1
13299,13300,Synset('clock.v.01'),6,can you clock your result ?,Synset('quantify.v.02'),5,Can you quantify your results?,0
13300,13301,Synset('grit.v.02'),5,grit one 's jaw,Synset('clench.v.02'),4,clench one's jaw,0
13308,13309,Synset('undercut.v.03'),5,undercut the branch that stick out,Synset('cut_away.v.02'),4,cut away the branch that sticks out,0
13313,13314,Synset('serve.v.06'),4,We serve meals for the homeless,Synset('plank.v.03'),5,we plank meal for the homeless,1
13315,13316,Synset('appreciate.v.05'),6,appreciate the german mark,Synset('revalue.v.02'),5,revalue the German Mark,0
13318,13319,Synset('sound.v.03'),1,This record sounds scratchy,Synset('dissonate.v.01'),2,this record dissonate scratchy,1
13320,13321,Synset('touch.v.01'),1,Touch the stone for good luck,Synset('swat.v.01'),3,swat the stone for good luck,1
13321,13322,Synset('bank.v.01'),5,bank the screen upward,Synset('tip.v.01'),4,tip the screen upward,0
13322,13323,Synset('bind.v.07'),2,bind the books in leather,Synset('rebind.v.01'),3,rebind the book in leather,1
13323,13324,Synset('graze.v.04'),3,graze the skin,Synset('skive.v.01'),5,skive the skin,1
13325,13326,Synset('hew.v.01'),5,hew out a path in the rock,Synset('rough-hew.v.01'),6,rough-hew out a path in the rock,1
13334,13335,Synset('milk.v.02'),3,we must milk the resource we are given wisely,Synset('exploit.v.02'),2,we must exploit the resources we are given wisely,0
13353,13354,Synset('develop.v.13'),3,We must develop more potential customers,Synset('make.v.46'),4,we must make more potential customer,1
13371,13372,Synset('segment.v.01'),3,segment an orange,Synset('quarter.v.03'),4,quarter an orange,1
13372,13373,Synset('co-opt.v.03'),6,co-opt a new department,Synset('establish.v.02'),4,establish a new department,0
13373,13374,Synset('spray.v.02'),4,spray water on someone,Synset('shower.v.02'),5,shower water on someone,1
13375,13376,Synset('systematize.v.01'),5,systematize our scientific knowledge,Synset('digest.v.05'),6,digest our scientific knowledge,1
13378,13379,Synset('run_dry.v.01'),3,the laundry run dry in the sun,Synset('dry.v.02'),2,The laundry dries in the sun,0
13379,13380,Synset('buzz.v.02'),3,man can not buzz,Synset('fly.v.01'),2,Man cannot fly,0
13380,13381,Synset('serve.v.06'),4,We serve meals for the homeless,Synset('plank.v.03'),5,we plank meal for the homeless,1
13381,13382,Synset('jab.v.01'),4,he jab his chin forward,Synset('thrust.v.01'),3,He thrust his chin forward,0
13387,13388,Synset('love.v.02'),2,I love cooking,Synset('get_off.v.06'),3,i get off cooking,1
13391,13392,Synset('spin.v.07'),4,The President's spokesmen had to spin the story to make it less embarrassing,Synset('sugarcoat.v.02'),5,the president 's spokesman had to sugarcoat the story to make it le embarrassing,1
13394,13395,Synset('recall.v.07'),2,recall the defective auto tires,Synset('decommission.v.01'),3,decommission the defective auto tire,1
13395,13396,Synset('stunt.v.01'),3,You will stunt your growth by building all these muscles,Synset('dwarf.v.02'),4,you will dwarf your growth by building all these muscle,1
13396,13397,Synset('piece.v.03'),6,piece the ribbon,Synset('intertwine.v.01'),4,intertwine the ribbons,0
13397,13398,Synset('produce.v.06'),1,produce a movie,Synset('offer.v.08'),2,offer a movie,1
13398,13399,Synset('plant.v.01'),3,Let's plant flowers in the garden,Synset('tree.v.02'),4,let 's tree flower in the garden,1
13401,13402,Synset('refer.v.04'),3,refer a patient to a specialist,Synset('submit.v.01'),4,submit a patient to a specialist,1
13412,13413,Synset('color.v.04'),3,color the room for the party,Synset('decorate.v.01'),2,Decorate the room for the party,0
13416,13417,Synset('exert.v.03'),2,exert oneself,Synset('overexert.v.01'),3,overexert oneself,1
13419,13420,Synset('spat.v.06'),6,the salmon swim upstream to spat,Synset('spawn.v.02'),5,The salmon swims upstream to spawn,0
13420,13421,Synset('inculcate.v.01'),7,inculcate values into the young generation,Synset('din.v.02'),8,din value into the young generation,1
13421,13422,Synset('burn.v.03'),3,Maple wood burns well,Synset('flame.v.02'),4,maple wood flame well,1
13437,13438,Synset('unmask.v.01'),7,the new constitution unmask all democratic principle,Synset('mock.v.01'),4,The new constitution mocks all democratic principles,0
13449,13450,Synset('design.v.03'),3,design a poem,Synset('create.v.05'),2,create a poem,0
13454,13455,Synset('shower.v.03'),7,shower daily,Synset('bathe.v.01'),6,bathe daily,0
13456,13457,Synset('analyze.v.01'),1,analyze a sonnet by Shakespeare,Synset('contemplate.v.01'),3,contemplate a sonnet by shakespeare,1
13457,13458,Synset('salt.v.03'),3,salt up the evening by inviting a belly dancer,Synset('spice.v.01'),2,Spice up the evening by inviting a belly dancer,0
13458,13459,Synset('cut_in.v.04'),7,please do n't cut in me while i 'm on the phone,Synset('interrupt.v.03'),6,Please don't interrupt me while I'm on the phone,0
13460,13461,Synset('wash.v.06'),4,the law wash !,Synset('stand.v.08'),3,The law stands!,0
13461,13462,Synset('follow.v.03'),4,follow in tragedy,Synset('result.v.01'),3,result in tragedy,0
13463,13464,Synset('march.v.06'),4,he march the horse up the mountain,Synset('walk.v.09'),3,He walks the horse up the mountain,0
13465,13466,Synset('people.v.01'),4,people the forest with deer and wild boar for hunting,Synset('populate.v.02'),3,populate the forest with deer and wild boar for hunting,0
13467,13468,Synset('differ.v.01'),1,These two tests differ in only one respect,Synset('drift.v.04'),3,these two test drift in only one respect,1
13468,13469,Synset('denude.v.01'),3,denude a forest,Synset('defoliate.v.01'),4,defoliate a forest,1
13472,13473,Synset('pick_up.v.09'),2,pick up a signal,Synset('hear.v.04'),3,hear a signal,1
13476,13477,Synset('bar.v.01'),11,i bar you to call me late at night,Synset('forbid.v.01'),10,I forbid you to call me late at night,0
13482,13483,Synset('know.v.01'),1,I know that the President lied to the people,Synset('keep_track.v.01'),2,i keep track that the president lied to the people,1
13492,13493,Synset('develop.v.13'),3,We must develop more potential customers,Synset('make.v.46'),4,we must make more potential customer,1
13495,13496,Synset('sleep.v.02'),2,this hotel can sleep 250 guest,Synset('accommodate.v.04'),1,This hotel can accommodate 250 guests,0
13496,13497,Synset('chisel.v.03'),5,chisel one 's name into the bark,Synset('carve.v.02'),4,carve one's name into the bark,0
13497,13498,Synset('eat.v.02'),2,We did not eat until 10 P.M. because there were so many phone calls,Synset('wolf.v.01'),4,we did not wolf until 10 p.m. because there were so many phone call,1
13506,13507,Synset('co-opt.v.04'),2,co-opt a risk,Synset('take.v.20'),1,take a risk,0
13510,13511,Synset('pray.v.01'),5,he seemed to pray with nature,Synset('commune.v.01'),4,He seemed to commune with nature,0
13512,13513,Synset('air-slake.v.01'),7,air-slake lime,Synset('slack.v.08'),6,slack lime,0
13516,13517,Synset('run_up.v.05'),6,can the seamstress run up me a suit by next week ?,Synset('sew.v.02'),5,Can the seamstress sew me a suit by next week?,0
13517,13518,Synset('melt.v.01'),4,melt butter,Synset('try.v.08'),5,try butter,1
13518,13519,Synset('commune.v.01'),4,He seemed to commune with nature,Synset('pray.v.01'),5,he seemed to pray with nature,1
13521,13522,Synset('ferment.v.03'),3,We ferment the grapes for a very long time to achieve high alcohol content,Synset('vinify.v.01'),4,we vinify the grape for a very long time to achieve high alcohol content,1
13522,13523,Synset('scarify.v.01'),5,scarify a tire,Synset('puncture.v.01'),4,puncture a tire,0
13523,13524,Synset('plank.v.01'),2,plank her face with a handkerchief,Synset('cover.v.01'),1,cover her face with a handkerchief,0
13531,13532,Synset('incline.v.02'),4,incline to your father,Synset('listen.v.02'),3,Listen to your father,0
13533,13534,Synset('blend.v.01'),3,blend the nuts and raisins together,Synset('commingle.v.01'),4,commingle the nut and raisin together,1
13534,13535,Synset('appreciate.v.05'),6,how would you appreciate his chance to become president ?,Synset('rate.v.03'),4,How would you rate his chances to become President?,0
13541,13542,Synset('swell.v.06'),4,The water swells the wood,Synset('bloat.v.02'),5,the water bloat the wood,1
13542,13543,Synset('draw.v.36'),8,Draw blood and pus,Synset('suppurate.v.01'),9,suppurate blood and pu,1
13545,13546,Synset('worship.v.03'),3,They worship in the traditional manner,Synset('offer.v.09'),4,they offer in the traditional manner,1
13546,13547,Synset('bid.v.03'),8,bid to somebody for help,Synset('appeal.v.02'),6,appeal to somebody for help,0
13548,13549,Synset('obtain.v.01'),2,How did you obtain the visa?,Synset('recruit.v.02'),5,how did you recruit the visa ?,1
13553,13554,Synset('squint.v.03'),3,how doe she squint ?,Synset('look.v.03'),2,How does she look?,0
13562,13563,Synset('define.v.03'),5,define the alamo,Synset('remember.v.02'),1,Remember the Alamo,0
13565,13566,Synset('inculcate.v.01'),7,inculcate values into the young generation,Synset('din.v.02'),8,din value into the young generation,1
13567,13568,Synset('retrograde.v.04'),9,let 's retrograde the main idea,Synset('recapitulate.v.01'),8,Let's recapitulate the main ideas,0
13570,13571,Synset('redound.v.01'),4,redound a compliment,Synset('return.v.06'),3,return a compliment,0
13575,13576,Synset('overlap.v.02'),3,The roofs of the houses overlap in this crowded city,Synset('imbricate.v.02'),4,the roof of the house imbricate in this crowded city,1
13577,13578,Synset('breed.v.03'),2,She breeds dogs,Synset('mongrelize.v.01'),3,she mongrelize dog,1
