Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
15158,15159,Synset('assure.v.03'),3,I assured him that traveling to Cambodia was safe,Synset('reassure.v.02'),4,I reassured him that we were safe,1
15170,15171,Synset('stipulate.v.01'),6,The will stipulates that she can live in the house for the rest of her life,Synset('provide.v.03'),7,The will provides that each child should receive half of the money,1
15175,15176,Synset('co-opt.v.02'),3,We co-opted the independent minority tribes by pulling them into the Northern Alliance,Synset('neutralize.v.01'),2,The treaty neutralized the small republic,0
15187,15188,Synset('engage.v.06'),2,make sure the gear is engaged,Synset('lock.v.03'),3,The therapist noticed that the patient's knees tended to lock in this exercise,1
15194,15195,Synset('run.v.30'),4,The film runs 5 hours,Synset('last.v.01'),3,The bad weather lasted for three days,0
15195,15196,Synset('spin.v.08'),5,spin out a visit,Synset('prolong.v.01'),4,We prolonged our stay,0
15198,15199,Synset('reek.v.04'),2,Marshes reeking in the sun,Synset('emit.v.02'),1,The ozone layer blocks some harmful rays which the sun emits,0
15200,15201,Synset('conceal.v.02'),1,She conceals her anger well,Synset('occult.v.03'),2,The lids were occulting her eyes,1
15208,15209,Synset('help.v.03'),5,This will help to prevent accidents,Synset('serve.v.03'),4,The scandal served to increase his popularity,0
15210,15211,Synset('resile.v.04'),4,The rubber tubes resile,Synset('revert.v.01'),3,We reverted to the old rules,0
15211,15212,Synset('tarnish.v.01'),4,The silver was tarnished by the long exposure to the air,Synset('darken.v.02'),5,a scandal that darkened the family's good name,1
15214,15215,Synset('clear.v.09'),4,the balloon cleared the tree tops,Synset('hop.v.05'),5,He hopped the bush,1
15216,15217,Synset('mirror.v.01'),2,The smallest pond at night mirrors the firmament above,Synset('reflect.v.03'),1,Sound is reflected well in this auditorium,0
15218,15219,Synset('knot.v.01'),3,She knotted her fingers,Synset('macrame.v.01'),4,macrame a plant holder,1
15223,15224,Synset('reface.v.02'),3,The building was refaced with beautiful stones,Synset('face.v.09'),2,The building was faced with beautiful stones,0
15228,15229,Synset('bulk.v.01'),4,The parcel bulked in the sack,Synset('bulge.v.01'),3,His stomach bulged after the huge meal,0
15233,15234,Synset('look_out.v.02'),4,A man's gotta look out for his family,Synset('protect.v.01'),3,Weatherbeater protects your roof from the rain,0
15234,15235,Synset('commandeer.v.01'),3,The Cubans commandeered the plane and flew it to Miami,Synset('carjack.v.01'),4,My car was carjacked last night!,1
15236,15237,Synset('wrangle.v.02'),5,wrangle horses,Synset('herd.v.03'),4,Who will be herding the cattle when the cowboy dies?,0
15250,15251,Synset('appoint.v.02'),1,He was appointed deputy manager,Synset('task.v.01'),3,I tasked him with looking after the children,1
15268,15269,Synset('drown.v.03'),4,The child drowned in the lake,Synset('die.v.01'),3,She died from cancer,0
15269,15270,Synset('redden.v.03'),3,The sky reddened,Synset('blush.v.02'),4,her cheeks blushed in the cold winter air,1
15273,15274,Synset('trickle.v.01'),3,water trickled onto the lawn from the broken hose,Synset('leach.v.02'),4,the fertilizer leached into the ground,1
15275,15276,Synset('unloose.v.02'),5,unloose your sneakers,Synset('untie.v.01'),4,They untied the prisoner,0
15280,15281,Synset('tease.v.08'),6,the flirting man teased the young woman,Synset('ridicule.v.01'),5,The satirists ridiculed the plans for a new opera house,0
15282,15283,Synset('contract.v.06'),4,The heat contracted the woollen garment,Synset('purse.v.02'),5,purse ones's lips,1
15289,15290,Synset('expel.v.01'),2,He was expelled from his native country,Synset('extradite.v.01'),3,They extradited the fugitive to his native country so he could be tried there,1
15291,15292,Synset('head.v.02'),4,Who is heading this project?,Synset('chair.v.01'),5,She chaired the department for many years,1
15295,15296,Synset('deflagrate.v.01'),2,care must be exercised when this substance is to be deflagrated,Synset('burn.v.05'),1,The sun burned off the fog,0
15306,15307,Synset('discolor.v.02'),2,The detergent discolored my shirts,Synset('bleach.v.01'),3,The sun bleached the red shirt,1
15308,15309,Synset('circulate.v.04'),3,Blood circulates in my veins,Synset('ventilate.v.03'),4,The gust of air ventilated the room,1
15309,15310,Synset('burn.v.09'),3,He has money to burn,Synset('waste.v.01'),2,He wasted his inheritance on his insincere friends,0
15315,15316,Synset('dateline.v.01'),5,dateline a newspaper article,Synset('date.v.05'),4,She wrote the letter on Monday but she dated it Saturday so as not to reveal that she procrastinated,0
15316,15317,Synset('standardize.v.01'),3,The weights and measures were standardized,Synset('gauge.v.05'),4,gauge the instruments,1
15323,15324,Synset('advance.v.02'),5,advance an argument,Synset('propose.v.01'),4,the senator proposed to abolish the sales tax,0
15327,15328,Synset('twist.v.04'),3,The cord is all twisted,Synset('tinsel.v.03'),5,tinseled velvet,1
15328,15329,Synset('mass.v.01'),5,Crowds were massing outside the palace,Synset('press.v.06'),6,The crowds pressed along the street,1
15331,15332,Synset('cinematize.v.01'),6,cinematize history,Synset('film.v.02'),5,The coronation was filmed,0
15343,15344,Synset('drop.v.02'),3,the bombs are dropping on enemy targets,Synset('plummet.v.01'),4,The stock market plummeted,1
15345,15346,Synset('crumble.v.02'),4,The cookies crumbled,Synset('disintegrate.v.01'),3,The material disintegrated,0
15347,15348,Synset('reappear.v.01'),2,The sores reappeared on her body,Synset('resurface.v.03'),3,The missing man suddenly resurfaced in New York,1
15351,15352,Synset('hang.v.15'),4,hang the venison for a few days,Synset('decompose.v.03'),3,The bodies decomposed in the heat,0
15358,15359,Synset('ordain.v.01'),5,The King ordained the persecution and expulsion of the Jews,Synset('reenact.v.02'),6,Congress reenacted the law,1
15363,15364,Synset('trickle.v.01'),3,water trickled onto the lawn from the broken hose,Synset('leach.v.02'),4,the fertilizer leached into the ground,1
15364,15365,Synset('assume.v.06'),2,He assumed to himself the right to fill all positions in the town,Synset('raid.v.03'),3,T. Boone Pickens raided many large companies,1
15378,15379,Synset('attaint.v.02'),8,the man was attainted,Synset('condemn.v.04'),7,Her strange behavior condemned her,0
15380,15381,Synset('besiege.v.02'),4,She was besieged by so many problems that she got discouraged,Synset('distress.v.02'),3,The news of her child's illness distressed the mother,0
15383,15384,Synset('challenge.v.01'),9,She challenged his claims,Synset('contest.v.01'),8,They contested the outcome of the race,0
15393,15394,Synset('redden.v.03'),3,The sky reddened,Synset('blush.v.02'),4,her cheeks blushed in the cold winter air,1
15405,15406,Synset('hyphenate.v.01'),2,hyphenate these words and names,Synset('spell.v.03'),1,He spelled the word wrong in this letter,0
15406,15407,Synset('libel.v.01'),3,The newspaper was accused of libeling him,Synset('charge.v.02'),1,he charged the director with indifference,0
15407,15408,Synset('school.v.01'),4,The children are schooled at great cost to their parents in private institutions,Synset('home-school.v.01'),5,The parents are home-schooling their daughter,1
15410,15411,Synset('strengthen.v.02'),2,His body strengthened,Synset('bulletproof.v.01'),4,bulletproof the car,1
15413,15414,Synset('surprise.v.02'),2,She surprised the couple,Synset('blindside.v.01'),3,The economic downturn blindsided many investors,1
15414,15415,Synset('detail.v.02'),4,The ambulances were detailed to the fire station,Synset('assign.v.04'),3,The teacher assigned him to lead his classmates in the exercise,0
15417,15418,Synset('open.v.03'),3,The door opened,Synset('unfasten.v.02'),4,The shoelaces unfastened,1
15420,15421,Synset('cicatrize.v.01'),6,the skin will cicatrize and it will heal soon,Synset('deface.v.01'),4,scars defaced her cheeks,0
15427,15428,Synset('seat.v.01'),3,The host seated me next to Mrs. Smith,Synset('reseat.v.03'),4,The usher insisted on reseating us,1
15433,15434,Synset('scrub.v.01'),3,She scrubbed his back,Synset('holystone.v.01'),4,holystone the ship's deck,1
15437,15438,Synset('humiliate.v.01'),4,He humiliated his colleague by criticising him in front of the boss,Synset('reduce.v.05'),6,She reduced her niece to a servant,1
15449,15450,Synset('surprise.v.01'),2,The news really surprised me,Synset('dazzle.v.02'),4,Her arguments dazzled everyone,1
15450,15451,Synset('excel.v.01'),1,She excelled in math,Synset('shine_at.v.01'),2,She shines at math,1
15451,15452,Synset('decrease.v.01'),3,The amount of homework decreased towards the end of the semester,Synset('deflate.v.06'),4,The balloons deflated,1
15458,15459,Synset('chair.v.01'),5,She chaired the department for many years,Synset('head.v.02'),4,Who is heading this project?,0
15459,15460,Synset('induce.v.02'),1,The ads induced me to buy a VCR,Synset('shame.v.02'),3,She shamed him into making amends,1
15462,15463,Synset('picket.v.01'),9,picket a business to protest the layoffs,Synset('refute.v.01'),5,The speaker refuted his opponent's arguments,0
15465,15466,Synset('iterate.v.02'),3,the function iterates,Synset('recur.v.01'),2,This is a recurring story,0
15470,15471,Synset('maintain.v.08'),2,He maintained his innocence,Synset('vindicate.v.02'),3,vindicate the rights of the citizens,1
15471,15472,Synset('constitutionalize.v.02'),3,A good way of exercising is to constitutionalize,Synset('walk.v.10'),2,The lovers held hands while walking,0
15474,15475,Synset('appoint.v.02'),1,He was appointed deputy manager,Synset('second.v.02'),4,The officer was seconded for duty overseas,1
15476,15477,Synset('depress.v.01'),2,These news depressed her,Synset('chill.v.01'),3,The news of the city's surrender chilled the soldiers,1
15477,15478,Synset('lapidate.v.02'),5,Pilgrims lapidate a stone pillar in commemoration of Abraham's temptation,Synset('pelt.v.01'),4,They pelted each other with snowballs,0
15479,15480,Synset('ask.v.07'),7,He is asking $200 for the table,Synset('demand.v.01'),6,The victim's family is demanding compensation,0
15482,15483,Synset('fill.v.02'),3,The pool slowly filled with water,Synset('water.v.04'),4,His eyes were watering,1
15483,15484,Synset('tipple.v.01'),3,We tippled the cognac,Synset('drink.v.02'),2,We were up drinking all night,0
15495,15496,Synset('raid.v.03'),3,T. Boone Pickens raided many large companies,Synset('assume.v.06'),2,He assumed to himself the right to fill all positions in the town,0
15499,15500,Synset('record.v.02'),5,They recorded her singing,Synset('overwrite.v.01'),7,overwrite that file,1
15503,15504,Synset('reconvene.v.01'),5,The bill will be considered when the Legislature reconvenes next Fall,Synset('convene.v.01'),4,The council convened last week,0
15506,15507,Synset('dynamite.v.01'),4,The rock was dynamited,Synset('explode.v.01'),3,We exploded the nuclear bomb,0
15515,15516,Synset('debunk.v.01'),6,The physicist debunked the psychic's claims,Synset('unmask.v.01'),7,The journal article unmasked the corrupt politician,1
15519,15520,Synset('flop.v.01'),3,He flopped into a chair,Synset('collapse.v.01'),2,The wall collapsed,0
15521,15522,Synset('apprentice.v.01'),3,She apprenticed with the great master,Synset('train.v.02'),2,She is training to be a teacher,0
15534,15535,Synset('refurbish.v.01'),4,we refurbished the guest wing,Synset('gentrify.v.01'),5,gentrify a row of old houses,1
15536,15537,Synset('constitutionalize.v.02'),3,A good way of exercising is to constitutionalize,Synset('walk.v.10'),2,The lovers held hands while walking,0
15540,15541,Synset('sputter.v.01'),4,sputtering engines,Synset('pop.v.03'),3,The cork of the champagne bottle popped,0
15541,15542,Synset('veto.v.01'),7,The President vetoed the bill,Synset('kill.v.02'),8,kill a motion,1
15543,15544,Synset('swatter.v.01'),2,She swattered about in the pool,Synset('splash.v.07'),1,The boys splashed around in the pool,0
15544,15545,Synset('charge.v.06'),3,The suspect was charged with murdering his wife,Synset('impeach.v.02'),4,The President was impeached,1
15548,15549,Synset('produce.v.04'),3,The proud father produced many pictures of his baby,Synset('show.v.04'),1,She showed her talent for cooking,0
15549,15550,Synset('flour.v.01'),4,flour fish or meat before frying it,Synset('dredge.v.01'),3,dredge the chicken in flour before frying it,0
15550,15551,Synset('distend.v.03'),7,The distended bellies of the starving cows,Synset('expand.v.02'),5,his business expanded rapidly,0
15551,15552,Synset('gauge.v.05'),4,gauge the instruments,Synset('standardize.v.01'),3,The weights and measures were standardized,0
15556,15557,Synset('fulminate.v.01'),7,He fulminated against the Republicans' plan to cut Medicare,Synset('denounce.v.01'),6,He denounced the Nazis,0
15558,15559,Synset('decussate.v.01'),4,this nerve decussates the other,Synset('cross.v.06'),3,the trains crossed,0
15560,15561,Synset('sheet.v.01'),4,The rain was sheeting down during the monsoon,Synset('pour.v.06'),3,Put on your rain coat-- it's pouring outside!,0
15562,15563,Synset('drift.v.06'),3,The unknown young man drifted among the invited guests,Synset('circulate.v.07'),2,She circulates among royalty,0
15564,15565,Synset('scab.v.01'),5,the wounds will eventually scab,Synset('heal.v.02'),4,The wound is healing slowly,0
15567,15568,Synset('vindicate.v.02'),3,vindicate the rights of the citizens,Synset('maintain.v.08'),2,He maintained his innocence,0
15569,15570,Synset('answer.v.09'),5,This may answer her needs,Synset('provide.v.02'),3,The hostess provided lunch for all the guests,0
15570,15571,Synset('sallow.v.01'),3,The illness has sallowed her face,Synset('discolor.v.02'),2,The detergent discolored my shirts,0
15574,15575,Synset('burn.v.09'),3,He has money to burn,Synset('waste.v.01'),2,He wasted his inheritance on his insincere friends,0
15577,15578,Synset('bulk.v.01'),4,The parcel bulked in the sack,Synset('bulge.v.01'),3,His stomach bulged after the huge meal,0
15578,15579,Synset('fulminate.v.01'),7,He fulminated against the Republicans' plan to cut Medicare,Synset('denounce.v.01'),6,He denounced the Nazis,0
15584,15585,Synset('procure.v.01'),3,He procured extra cigarettes even though they were rationed,Synset('copyright.v.01'),4,did you copyright your manuscript?,1
15586,15587,Synset('rob.v.01'),3,The burglars robbed him of all his money,Synset('mug.v.01'),5,I was mugged in the streets of New York last night,1
15601,15602,Synset('amount.v.01'),1,Her action amounted to a rebellion,Synset('make.v.33'),2,This salary increase makes no difference to my standard of living,1
15603,15604,Synset('roll.v.01'),3,The child rolled down the hill,Synset('rim.v.03'),4,the ball rimmed the basket,1
15615,15616,Synset('weaken.v.01'),2,The fever weakened his body,Synset('water_down.v.01'),4,water down the mixture,1
15616,15617,Synset('aerosolize.v.01'),4,The bacteria suspension was aerosolized,Synset('scatter.v.03'),3,He scattered gun powder under the wagon,0
15623,15624,Synset('deplore.v.02'),2,I deplore this hostile action,Synset('complain.v.01'),1,My mother complains all day,0
15627,15628,Synset('take_up.v.01'),3,take up a matter for consideration,Synset('embark.v.02'),2,she embarked upon a new career,0
15631,15632,Synset('malfunction.v.01'),3,the coffee maker malfunctioned,Synset('jam.v.05'),4,the mechanism jammed,1
15642,15643,Synset('afflict.v.01'),4,she was afflicted by the death of her parents,Synset('try.v.07'),5,You are trying my patience!,1
15653,15654,Synset('address.v.01'),4,He addressed the crowd outside the window,Synset('grill.v.02'),8,the student was grilled for two hours on the subject of phonology,1
15659,15660,Synset('absorb.v.09'),4,Her interest in butterflies absorbs her completely,Synset('involve.v.06'),5,His story completely involved me during the entire afternoon,1
15661,15662,Synset('elapse.v.01'),3,three years elapsed,Synset('fly.v.08'),4,Time flies like an arrow,1
15663,15664,Synset('call.v.26'),10,call the speaker on a question of fact,Synset('contest.v.01'),8,They contested the outcome of the race,0
15664,15665,Synset('overestimate.v.01'),3,He overestimated his own powers,Synset('overcapitalize.v.02'),4,overcapitalize a property,1
15667,15668,Synset('evangelize.v.02'),3,The missionaries evangelized the Pacific Islanders,Synset('convert.v.05'),2,The missionaries converted the Indian population,0
15668,15669,Synset('tighten.v.02'),2,The rope tightened,Synset('strangulate.v.03'),4,The hernia will strangulate,1
15669,15670,Synset('clear.v.09'),4,the balloon cleared the tree tops,Synset('pass.v.07'),3,The sports car passed all the trucks,0
15677,15678,Synset('fibrillate.v.01'),4,His heart fibrillated and he died,Synset('twitch.v.01'),3,his face is twitching,0
15679,15680,Synset('depress.v.01'),2,These news depressed her,Synset('chill.v.01'),3,The news of the city's surrender chilled the soldiers,1
15680,15681,Synset('immigrate.v.03'),3,Many people immigrated at the beginning of the 20th century,Synset('move.v.04'),1,We moved from Idaho to Nebraska,0
15682,15683,Synset('circulate.v.04'),3,Blood circulates in my veins,Synset('ventilate.v.03'),4,The gust of air ventilated the room,1
15683,15684,Synset('port.v.03'),3,The ship finally ported,Synset('land.v.01'),2,The bird landed on the highest branch,0
15684,15685,Synset('squeeze.v.02'),3,He squeezed my hand,Synset('grit.v.02'),5,grit one's teeth,1
15685,15686,Synset('soar.v.01'),3,the dollar soared against the yen,Synset('billow.v.01'),4,smoke billowed up into the sky,1
15689,15690,Synset('record.v.02'),5,They recorded her singing,Synset('cut.v.20'),6,cut a record,1
15692,15693,Synset('mangle.v.01'),6,mangle the sheets,Synset('press.v.04'),4,pressed flowers,0
15695,15696,Synset('stamp.v.04'),4,Are the letters properly stamped?,Synset('meter.v.02'),5,meter the mail,1
15705,15706,Synset('portray.v.04'),4,The father is portrayed as a good-looking man in this painting,Synset('commend.v.02'),5,His paintings commend him to the artistic world,1
15708,15709,Synset('separate.v.12'),2,The two pieces that we had glued separated,Synset('segregate.v.02'),3,Many towns segregated into new counties,1
15709,15710,Synset('increase.v.01'),3,The amount of work increased,Synset('lengthen.v.02'),5,"In Spring, the days lengthen",1
15710,15711,Synset('mention.v.01'),4,His name was mentioned in connection with the invention,Synset('drag_up.v.01'),5,Drag up old stories,1
15717,15718,Synset('roll.v.13'),4,The ship rolled on the heavy seas,Synset('rock.v.01'),3,the ship was rocking,0
15718,15719,Synset('deify.v.01'),6,These young men deify financial success,Synset('idealize.v.01'),5,She idealized her husband after his death,0
15719,15720,Synset('lock.v.03'),3,The therapist noticed that the patient's knees tended to lock in this exercise,Synset('engage.v.06'),2,make sure the gear is engaged,0
15721,15722,Synset('indulge.v.01'),1,The writer indulged in metaphorical language,Synset('wallow.v.01'),2,Wallow in luxury,1
15722,15723,Synset('patent.v.01'),4,Should I patent this invention?,Synset('procure.v.01'),3,He procured extra cigarettes even though they were rationed,0
15724,15725,Synset('crack.v.01'),2,The glass cracked when it was heated,Synset('chap.v.01'),4,My lips chap in this dry weather,1
15728,15729,Synset('contest.v.01'),8,They contested the outcome of the race,Synset('call.v.20'),10,He deserves to be called on that,1
15730,15731,Synset('purse.v.02'),5,purse ones's lips,Synset('contract.v.06'),4,The heat contracted the woollen garment,0
15735,15736,Synset('recede.v.03'),2,the unhappy memories of her childhood receded as she grew older,Synset('ebb.v.03'),3,The patient's strength ebbed away,1
15742,15743,Synset('challenge.v.01'),9,She challenged his claims,Synset('call.v.20'),10,He deserves to be called on that,1
15753,15754,Synset('warn.v.01'),5,The director warned him that he might be fired,Synset('inform.v.01'),4,I informed him of his rights,0
15754,15755,Synset('hold_on.v.02'),4,Hold on a moment!,Synset('interrupt.v.04'),3,She interrupted her pregnancy,0
15755,15756,Synset('overshadow.v.03'),3,The tall tree overshadowed the house,Synset('obscure.v.01'),2,The stars are obscured by the clouds,0
15760,15761,Synset('urge.v.01'),8,I urged him to finish his studies,Synset('sermonize.v.01'),10,This man always sermonizes,1
15763,15764,Synset('reason.v.01'),2,We reasoned that it was cheaper to rent than to buy a house,Synset('gather.v.04'),3,I gather you have not done your homework,1
15764,15765,Synset('jaundice.v.01'),4,Jealousy had jaundiced his judgment,Synset('deform.v.05'),3,His body was deformed by leprosy,0
15770,15771,Synset('narrow.v.01'),2,The selection was narrowed,Synset('bottleneck.v.02'),3,"Right by the bridge, the road bottlenecks",1
15777,15778,Synset('dull.v.07'),5,Middle age dulled her appetite for travel,Synset('cloud.v.08'),6,The chemical clouded the liquid to which it was added,1
15778,15779,Synset('staff.v.01'),4,This position is not always staffed,Synset('man.v.02'),5,We cannot man all the desks,1
15785,15786,Synset('shop.v.01'),3,She goes shopping every Friday,Synset('market.v.02'),4,We go marketing every Saturday,1
15788,15789,Synset('enumerate.v.01'),4,She enumerated the many obstacles she had encountered,Synset('list.v.01'),5,List the states west of the Mississippi,1
15793,15794,Synset('glue.v.02'),5,His eyes were glued on her,Synset('fasten.v.02'),4,This dress fastens in the back,0
15795,15796,Synset('cover.v.11'),2,The President covered the fact that he bugged the offices in the White House,Synset('whitewash.v.01'),3,Let's not whitewash the crimes of Stalin,1
15798,15799,Synset('blind.v.02'),2,The criminals were punished and blinded,Synset('abacinate.v.01'),3,The prisoners were abacinated by their captors,1
15800,15801,Synset('overestimate.v.01'),3,He overestimated his own powers,Synset('overcapitalize.v.02'),4,overcapitalize a property,1
15801,15802,Synset('consult.v.01'),5,Consult your local broker,Synset('ask.v.01'),4,I asked about their special today,0
15806,15807,Synset('puncture.v.01'),4,puncture a tire,Synset('pierce.v.05'),3,The needle pierced her flesh,0
15815,15816,Synset('plead.v.01'),7,I pleaded with him to stop,Synset('besiege.v.03'),10,The press photographers besieged the movie star,1
15819,15820,Synset('crash.v.03'),4,the plane crashed into the ocean,Synset('collide.v.03'),3,The cars collided,0
15842,15843,Synset('broadcast.v.02'),4,broadcast seeds,Synset('sow.v.01'),3,She sowed sunflower seeds,0
15843,15844,Synset('stun.v.03'),3,The news stunned her,Synset('desensitize.v.01'),2,The war desensitized many soldiers,0
15850,15851,Synset('drop.v.18'),6, New Englanders drop their post-vocalic r's,Synset('exclude.v.01'),4,The bad results were excluded from the report,0
15852,15853,Synset('subside.v.02'),6,the valleys subside,Synset('dip.v.08'),5,The sun dipped below the horizon,0
15854,15855,Synset('electrocute.v.01'),2,She dropped the hair dryer into the bathtub and was instantly electrocuted,Synset('kill.v.10'),1,She was killed in the collision of three cars,0
15863,15864,Synset('scrape.v.01'),3,The cat scraped at the armchair,Synset('paw.v.01'),4,The bear pawed the door,1
15872,15873,Synset('mature.v.01'),6,He matured fast,Synset('ripen.v.02'),7,The plums ripen in July,1
15875,15876,Synset('yelp.v.01'),3,the puppies yelped,Synset('bark.v.04'),2,The dogs barked at the stranger,0
15881,15882,Synset('discover.v.07'),1,Who discovered the North Pole?,Synset('rediscover.v.01'),2,I rediscovered the books that I enjoyed as a child,1
15884,15885,Synset('nag.v.02'),5,nagging concerns and doubts,Synset('worry.v.03'),4,I cannot sleep--my daughter's health is worrying me,0
15889,15890,Synset('purse.v.02'),5,purse ones's lips,Synset('contract.v.06'),4,The heat contracted the woollen garment,0
15905,15906,Synset('lower.v.02'),3,lower a rating,Synset('devalue.v.02'),2,The tear devalues the painting,0
15906,15907,Synset('reconvene.v.01'),5,The bill will be considered when the Legislature reconvenes next Fall,Synset('convene.v.01'),4,The council convened last week,0
15907,15908,Synset('drown.v.03'),4,The child drowned in the lake,Synset('die.v.01'),3,She died from cancer,0
15909,15910,Synset('desensitize.v.01'),2,The war desensitized many soldiers,Synset('stun.v.03'),3,The news stunned her,1
15911,15912,Synset('untie.v.01'),4,They untied the prisoner,Synset('unlash.v.01'),5,unlash the horse,1
15920,15921,Synset('install.v.02'),1,the new president was installed immediately after the election,Synset('ordain.v.02'),3,he was ordained in the Church,1
15931,15932,Synset('provide.v.03'),7,The will provides that each child should receive half of the money,Synset('stipulate.v.01'),6,The will stipulates that she can live in the house for the rest of her life,0
15933,15934,Synset('introduce.v.05'),3,introduce a rule,Synset('establish.v.05'),2,The trompe l'oeil-illusion establishes depth,0
15934,15935,Synset('claim.v.02'),6,He claimed his suitcases at the airline counter,Synset('pretend.v.03'),7,pretend the title of King,1
15937,15938,Synset('brood.v.02'),3,The terrible vision brooded over her all day long,Synset('overshadow.v.01'),4,the tragedy overshadowed the couple's happiness,1
15940,15941,Synset('climb.v.05'),7,This young man knows how to climb the social ladder,Synset('progress.v.01'),6,He progressed well in school,0
15944,15945,Synset('defame.v.01'),2,The journalists have defamed me!,Synset('libel.v.01'),3,The newspaper was accused of libeling him,1
15950,15951,Synset('preserve.v.04'),4,preserved meats,Synset('dehydrate.v.01'),5,carry dehydrated food on your camping trip,1
15955,15956,Synset('suffer.v.01'),4,He suffered the penalty,Synset('die.v.02'),5,Martyrs may die every day for their faith,1
15972,15973,Synset('attach.v.03'),3,The spider's thread attached to the window sill,Synset('stick.v.10'),5,stick the photo onto the corkboard,1
15974,15975,Synset('concentrate.v.05'),5,These groups concentrate in the inner cities,Synset('converge.v.03'),4,The crowd converged on the movie star,0
15976,15977,Synset('cure.v.03'),3,cure resin,Synset('harden.v.01'),2,The wax hardened,0
15982,15983,Synset('follow.v.03'),4,It follows that your assertion is false,Synset('prove.v.01'),2,She proved to be right,0
15983,15984,Synset('home-school.v.01'),5,The parents are home-schooling their daughter,Synset('school.v.01'),4,The children are schooled at great cost to their parents in private institutions,0
15989,15990,Synset('shave.v.06'),4,His back shaved the counter in passing,Synset('brush.v.02'),2,He brushed the wall lightly,0
16000,16001,Synset('hold_on.v.02'),4,Hold on a moment!,Synset('interrupt.v.04'),3,She interrupted her pregnancy,0
16001,16002,Synset('countermine.v.02'),5,We countermined the banks of the river,Synset('mine.v.02'),4,The Vietnamese mined Cambodia,0
16007,16008,Synset('infuse.v.05'),4,Some physiologists infuses sugar solutions into the veins of animals,Synset('inject.v.01'),3,We injected the glucose into the patient's vein,0
16010,16011,Synset('blindside.v.01'),3,The economic downturn blindsided many investors,Synset('surprise.v.02'),2,She surprised the couple,0
16018,16019,Synset('exalt.v.04'),3,exalted the humble shoemaker to the rank of King's adviser,Synset('lift.v.10'),2,The new law lifted many people from poverty,0
16027,16028,Synset('divest.v.02'),2,he was divested of his rights and his title,Synset('dethrone.v.01'),3,"If the King does not abdicate, he will have to be dethroned",1
16028,16029,Synset('wrestle.v.02'),8,I wrestled with this decision for years,Synset('consider.v.05'),7,They considered the possibility of a strike,0
16032,16033,Synset('benight.v.02'),3,The benighted peoples of this area,Synset('envelop.v.01'),2,Fog enveloped the house,0
16034,16035,Synset('dignify.v.02'),3,I shall not dignify this insensitive remark with an answer,Synset('lift.v.10'),2,The new law lifted many people from poverty,0
16042,16043,Synset('wear.v.09'),3,What should I wear today?,Synset('hat.v.01'),4,He was unsuitably hatted,1
16043,16044,Synset('blur.v.06'),5,The distinction between the two theories blurred,Synset('weaken.v.02'),4,The prisoner's resistance weakened after seven days,0
16046,16047,Synset('pick.v.04'),4,pick a fight or a quarrel,Synset('provoke.v.02'),3,Her behavior provoked a quarrel between the couple,0
16059,16060,Synset('slur.v.02'),3,your comments are slurring your co-workers,Synset('denote.v.02'),2,`multi-' denotes `many' ,0
16060,16061,Synset('call.v.02'),3,He called me a bastard,Synset('misname.v.01'),4,These misnamed philanthropists,1
16063,16064,Synset('landscape.v.02'),7,My sons landscapes for corporations and earns a good living,Synset('garden.v.01'),6,My hobby is gardening,0
16064,16065,Synset('unmask.v.01'),7,The journal article unmasked the corrupt politician,Synset('debunk.v.01'),6,The physicist debunked the psychic's claims,0
16065,16066,Synset('spell_out.v.02'),2,Can you spell out your middle name instead of just giving the initial?,Synset('spell.v.03'),1,He spelled the word wrong in this letter,0
16078,16079,Synset('scald.v.04'),4,She scalded her hands when she turned on the faucet and hot water came out,Synset('burn.v.15'),3,The iron burnt a hole in my dress,0
16081,16082,Synset('jaundice.v.01'),4,Jealousy had jaundiced his judgment,Synset('deform.v.05'),3,His body was deformed by leprosy,0
16082,16083,Synset('repair.v.01'),3,She repaired her TV set,Synset('fill.v.09'),4,fill a cavity,1
16084,16085,Synset('accelerate.v.01'),5,The car accelerated,Synset('brisk.v.01'),6,business brisked up,1
16087,16088,Synset('meter.v.02'),5,meter the mail,Synset('stamp.v.04'),4,Are the letters properly stamped?,0
16088,16089,Synset('abdicate.v.01'),5,The King abdicated when he married a divorcee,Synset('vacate.v.01'),4,She vacated the position when she got pregnant,0
16089,16090,Synset('mastermind.v.01'),3,he masterminded the robbery,Synset('choreograph.v.02'),4,The meeting between the two Presidents had been carefully choreographed,1
16091,16092,Synset('retrain.v.02'),3,He is retraining to become an IT worker,Synset('train.v.02'),2,She is training to be a teacher,0
16101,16102,Synset('dispread.v.01'),6,The sun dispread its beams,Synset('expand.v.01'),5,The dough expands,0
16110,16111,Synset('effloresce.v.01'),7,These manifestations effloresced in the past,Synset('bloom.v.01'),6,The cherry tree bloomed,0
16115,16116,Synset('snatch.v.01'),3,Before I could stop him the dog snatched the ham bone,Synset('seize.v.01'),2,The sales clerk quickly seized the money on the counter,0
16116,16117,Synset('market.v.02'),4,We go marketing every Saturday,Synset('shop.v.01'),3,She goes shopping every Friday,0
16121,16122,Synset('photograph.v.01'),5,I photographed the scene of the accident,Synset('retake.v.03'),6,Please retake that scene,1
16123,16124,Synset('hurt.v.06'),2,Were you hurting after the accident?,Synset('catch.v.22'),3,She will catch hell for this behavior!,1
